topic_id,method,result_id,score
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf,"https://www.loc.gov/resource/sn84001718/1920-10-29/ed-1/?sp=4&q=league+of+nations&r=-1.137,-0.042,3.274,1.482,0",11.823370442046919
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf,https://www.loc.gov/resource/sn83030214/1919-04-12/ed-1/?sp=1&q=Wilson+League+Geneva,10.8250102778916
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf,https://www.loc.gov/resource/sn95060914/1917-12-21/ed-1/?sp=1&q=PROHIBITION+prohibition+amendment,10.806241079287647
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf,https://www.loc.gov/resource/sn88084272/1917-08-02/ed-1/?sp=12&q=constitutional+amendment,10.535780844672098
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn84026749/1919-02-14/ed-1/?sp=1&q=Wilson+League+Geneva,32.8444765922014
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn88084272/1920-01-16/ed-1/?sp=1&q=Wilson+League+Geneva,17.22953812170785
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn83045211/1920-01-16/ed-1/?sp=1&q=Wilson+League+Geneva,14.0474605915846
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn99063957/1910-10-28/ed-1/?sp=1,13.855132094897991
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn83030214/1920-11-14/ed-1/?sp=1&q=Wilson+League+Geneva,12.483040668095835
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf_with_expansion,https://www.loc.gov/resource/sn86076241/1918-11-29/ed-1/?sp=2&q=league+of+nations,12.444287146261464
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf_with_expansion,"https://www.loc.gov/resource/sn84001718/1920-10-29/ed-1/?sp=4&q=league+of+nations&r=-1.137,-0.042,3.274,1.482,0",11.823370442046919
